kode_provinsi,provinsi,kode_pemda,pemda,tahun,bansos,belanja_modal,belanja_pegawai,pad,pajak_daerah,retribusi,total_belanja,total_pendapatan,transfer,rasio_pad,rasio_transfer,rasio_pegawai,rasio_modal,rasio_bansos,serapan,growth_pad,growth_belanja,growth_pendapatan,fiscal_score,cluster,pca1,pca2,anomaly,cluster_label
13,Jawa Timur,02,Kab. Banyuwangi,2021,61150791400.0,661103400609.61,1077767889579.0,520021954381.2,206146187700.0,43211935541.0,3093593254517.0,3181210231920.8,2244848461387.0,0.1634667049549923,0.7056586323223194,0.34838706995670343,0.21370081527179546,0.01976691386649258,0.9724579732189227,0.0,0.0,0.0,0.30386143771668583,3,0.5810419254667444,-0.045858775350537714,1,Fiskal Menengah Rendah
13,Jawa Timur,02,Kab. Banyuwangi,2022,12373020000.0,679243011518.62,1062277693191.8,516757143543.55,231458652487.0,42989558015.92,3327251697808.1,3236145965510.9,2331608637955.0,0.1596828910224907,0.7204893298398862,0.3192658054368411,0.20414536476638848,0.0037186907164705927,1.0281525410992447,-0.006278217313988144,0.07552978820015599,0.01726881582325679,0.30274259126380965,3,0.9374461247629166,0.4928114812021992,1,Fiskal Menengah Rendah
13,Jawa Timur,02,Kab. Banyuwangi,2023,14381992500.0,829062606887.54,943289759818.69,507673643814.04,256037278339.0,43614373819.67,3388852367481.0,3145480815657.4,2309219204000.0,0.16139778735478857,0.7341387022630361,0.27835079771263554,0.24464406146550385,0.004243912375176856,1.077371812478448,-0.01757788903936941,0.018513979484473753,-0.02801639691774116,0.3162132027589906,3,1.8390929356948347,1.0032524445345528,1,Fiskal Menengah Rendah
13,Jawa Timur,02,Kab. Banyuwangi,2024,11504730000.0,527988557014.01,1100041983084.7,597543976561.76,298505386787.0,263963099584.1,3318380677018.1,3370326601122.1,2431994967768.0,0.17729557021649375,0.7215902954207178,0.3314996349584577,0.15911030361003098,0.003466971128320986,0.9845872729109679,0.17702382986153076,-0.02079514915997449,0.07148216716041489,0.297178009450908,3,0.22154562302076614,0.15899461250398397,1,Fiskal Menengah Rendah
13,Jawa Timur,02,Kab. Banyuwangi,2025,13652439000.0,721503029703.3,1237495122110.1,767289750194.3,456163535047.0,273314776024.66,3622010572889.2,3600704224236.1,2576514299033.0,0.21309435666215623,0.7155584403991458,0.34165972108772086,0.19919959237660992,0.00376929849465065,1.005917272657301,0.2840724369932557,0.09149941655998983,0.06835468795139898,0.31720138898974604,3,0.5294380415545988,0.621568752966875,1,Fiskal Menengah Rendah
16,Kalimantan Selatan,02,Kab. Barito Kuala,2021,266600362.0,207541135163.0,548249586956.0,108665931217.0,31287210786.0,4181235664.0,1273507650868.0,1282148034284.0,1058065420054.0,0.08475303031422823,0.8252287503173249,0.4305035675147479,0.16296811018099788,0.00020934335323253848,0.9932610095051738,0.0,0.0,0.0,0.21984928156389866,0,-0.388763041833213,-0.33197046389057844,1,Fiskal Menengah Tinggi
16,Kalimantan Selatan,02,Kab. Barito Kuala,2022,480153000.0,257427302713.0,574100367017.0,71267378345.79,25308005563.0,3972799353.0,1372548573537.5,1555596865378.8,1355313555710.0,0.04581352658385296,0.8712498629135322,0.41827326047730196,0.18755423864492232,0.0003498258708342037,0.8823292230042349,-0.34416079126517685,0.0777701826934416,0.21327399316062934,0.20207846420948955,0,-0.3688646038467157,-1.730525515494875,1,Fiskal Menengah Tinggi
16,Kalimantan Selatan,02,Kab. Barito Kuala,2023,4230878294.0,312954733346.0,558320262122.0,92626436848.85,26795313643.0,3387956910.0,1481256777580.2,1476524464383.8,1251193482005.9,0.06273274780279778,0.8473909590980344,0.376923346831249,0.21127649039840807,0.002856276074504528,1.0032050354129247,0.29970316011100695,0.07920171725691572,-0.050830907900900946,0.22697935066990244,3,0.5994741823018022,-0.38469034357437465,1,Fiskal Menengah Rendah
16,Kalimantan Selatan,02,Kab. Barito Kuala,2024,1316433343.0,409635608917.0,721931268434.8,112705523011.16,30822327264.0,25645164921.32,1940569847297.1,1914671166231.2,1658977093232.0,0.05886416686005006,0.8664553592758683,0.372020244177417,0.21109037094828415,0.000678374625285237,1.0135264381282132,0.21677489543374673,0.3100833539929788,0.2967419182114617,0.2218026439362239,3,0.681999245758957,-0.3053950923086058,1,Fiskal Menengah Rendah
16,Kalimantan Selatan,02,Kab. Barito Kuala,2025,3922855503.0,270564854973.0,727240891324.0,111199595894.29,52316089052.0,4605401596.0,1646208811778.9,1698249434961.3,1425627147221.0,0.06547895356539543,0.8394686421629738,0.44176709911918194,0.16435633987442122,0.002382963494625537,0.9693563135596827,-0.01336160887803961,-0.1516879363699264,-0.11303336838560119,0.2075683213581928,0,-0.5205503651807273,-0.7014149363959836,1,Fiskal Menengah Tinggi
15,Kalimantan Tengah,01,Kab. Barito Selatan,2021,2967505615.0,180140006544.0,397116903500.0,97742354898.0,11025820969.0,3723696969.0,970572327407.0,999994463691.0,846957928922.0,0.09774289603287499,0.8469626179687645,0.40915745512850676,0.18560183662485574,0.003057480139504952,0.9705777008250602,0.0,0.0,0.0,0.22775823541858492,3,-0.09366973091134029,-0.48348263135250025,1,Fiskal Menengah Rendah
15,Kalimantan Tengah,01,Kab. Barito Selatan,2022,3464115500.0,179379443149.11,390856704438.0,78818667973.42,13225974299.0,6302465018.0,1021263414496.1,1129289997519.7,1000169797711.0,0.06979488718268316,0.8856624958227813,0.38271879604230413,0.1756446383988183,0.003391990206277216,0.9043411495179603,-0.19360784732809033,0.05222803665186637,0.1292962496526906,0.21159775502954659,0,-0.14633467917658888,-1.3577617478833206,1,Fiskal Menengah Tinggi
15,Kalimantan Tengah,01,Kab. Barito Selatan,2023,3138093000.0,265948091233.09,380183628044.38,59959941787.91,17091996223.87,5443550903.0,1161814234829.3,1208620665088.9,1091448303188.0,0.049610223885671906,0.9030528227048962,0.32723271642496154,0.2289075854473108,0.0027010281901573233,0.9612728529210138,-0.23926725318258002,0.13762445451210947,0.07024826903934045,0.221935346488231,3,1.0658079733387817,-0.9149183413690916,1,Fiskal Menengah Rendah
15,Kalimantan Tengah,01,Kab. Barito Selatan,2024,21828001450.0,532177064624.9,467108665972.0,83690122826.98,14168868108.32,4768725847.0,1765648332753.4,1831871547013.0,1682796719789.0,0.04568558475808134,0.9186215717651833,0.26455362447151526,0.3014060358185872,0.012362598511313305,0.9638494225386153,0.3957672461225574,0.5197337748343378,0.5156712109322217,0.24370504399344706,2,2.3045728688173326,-0.9242339865838765,1,Sangat Tergantung Pusat
15,Kalimantan Tengah,01,Kab. Barito Selatan,2025,11877905000.0,514312377771.0,495182784595.06,111017380535.08,37667488512.55,5614642890.0,1670982607144.9,1544812229400.1,1278463911368.0,0.07186464375556607,0.8275853123356411,0.29634227338915686,0.30779038367716605,0.007108335508228305,1.0816736010652865,0.32652906681229354,-0.053615277658873195,-0.15670275466692574,0.27054591928813965,2,2.4606265064087127,0.47035006170617,1,Sangat Tergantung Pusat
15,Kalimantan Tengah,14,Kab. Barito Timur,2021,11149721170.0,122377243903.81,338389678381.62,98462918758.55,11328830326.4,2174988530.0,920557700398.83,962031902771.1,817419712529.0,0.10234891220855663,0.8496804629601684,0.36759203495339104,0.13293815678342627,0.012111919942844869,0.9568889532116295,0.0,0.0,0.0,0.22647122789895976,0,-0.2993699746564086,-0.6119121622507927,1,Fiskal Menengah Tinggi
15,Kalimantan Tengah,14,Kab. Barito Timur,2022,9275004600.0,103449098767.0,347439505593.09,79369008941.45,11593759007.25,2545019804.0,893668713769.09,966036183873.74,831225924065.0,0.08215945765425227,0.8604500928027768,0.3887788620547625,0.11575777150203519,0.010378571451698505,0.9250882406759742,-0.19391980308771817,-0.029209452724245688,0.004162316333903071,0.20903906886774862,0,-0.7183100835431244,-1.06784050817016,1,Fiskal Menengah Tinggi
15,Kalimantan Tengah,14,Kab. Barito Timur,2023,2372400000.0,193573531434.37,329976835791.88,51202687126.48,17413989318.04,2552431115.0,1007498274246.5,898307707672.48,801732992428.0,0.05699905131521852,0.8924926120307867,0.3275209935606759,0.19213286650951547,0.002354743487550189,1.1215514078766322,-0.3548780839099063,0.12737333054586686,-0.07010966807648278,0.21974888954239774,3,1.2580518518581012,0.7788594860266238,1,Fiskal Menengah Rendah
15,Kalimantan Tengah,14,Kab. Barito Timur,2024,1188390000.0,199404368523.8,420555957626.0,66122247660.2,15873842166.0,3340701652.0,1214900463172.2,1202580455498.2,1084102694099.0,0.05498363735905483,0.9014803867321147,0.3461649496189141,0.16413226808979858,0.0009781789010903995,1.0102446431901275,0.29138237407083634,0.20585860465201722,0.33871773026872076,0.2074676400868174,3,0.44864788422483315,-0.377436607207407,1,Fiskal Menengah Rendah
15,Kalimantan Tengah,14,Kab. Barito Timur,2025,1095400000.0,259956625361.01,427662680617.0,68327841611.48,23334828478.41,2757192763.0,1203897826994.9,1244687818237.5,1131703648392.0,0.05489556546655485,0.9092269015651752,0.35523170739871407,0.2159291424338714,0.0009098778778713092,0.9672287374834604,0.03335630637685649,-0.009056409566732149,0.03501417518203054,0.21404620952903186,3,0.716135782732912,-0.8122051585237329,1,Fiskal Menengah Rendah
15,Kalimantan Tengah,02,Kab. Barito Utara,2021,2287650300.0,184184390098.0,425050404307.0,104047427279.4,16940885077.0,9028294247.4,1096531378792.8,1233738208873.6,1061165398850.0,0.08433509356445647,0.8601220187699636,0.3876317746373561,0.16797001313430118,0.002086260680035015,0.8887877273363614,0.0,0.0,0.0,0.22055442575445788,0,-0.34083523000714183,-1.4215129517982321,1,Fiskal Menengah Tinggi
15,Kalimantan Tengah,02,Kab. Barito Utara,2022,2409332875.0,293383355839.0,433763233912.0,108203911325.09,20200409777.2,10131945418.0,1268831766307.2,1352277797898.7,1135004617846.0,0.08001603774995618,0.8393279987364135,0.34186032020180407,0.2312232114844201,0.0018988592018090052,0.9382922416376528,0.03994797521065596,0.1571321996312498,0.09608163885377774,0.2460461917849045,3,0.8305865462395834,-0.9467161750066567,1,Fiskal Menengah Rendah
15,Kalimantan Tengah,02,Kab. Barito Utara,2023,2059815594.0,587551416006.42,437307393621.0,89752520439.6,22706273533.0,7989837044.0,1715122388995.7,2198182578623.8,1961575195068.0,0.0408303301611055,0.8923622696964821,0.2549715381402419,0.34257113065293504,0.0012009729493451119,0.7802456473244702,-0.17052425055185172,0.3517334878739531,0.6255406855304055,0.258719966634805,2,2.147299516862889,-2.843527783747873,-1,Sangat Tergantung Pusat
15,Kalimantan Tengah,02,Kab. Barito Utara,2024,1487800000.0,740681963383.47,565253269413.0,173449441610.37,31940140819.0,12717803388.0,2279808380888.8,2798992516015.4,2476769555593.0,0.06196852639580823,0.8848789489151221,0.24793893826841357,0.3248878149551805,0.0006525987063088041,0.8145103525086583,0.9325300366032039,0.3292394732388486,0.2733212169153594,0.2658590223471058,2,2.1206161739440015,-2.355815141597089,-1,Sangat Tergantung Pusat
15,Kalimantan Tengah,02,Kab. Barito Utara,2025,5237864800.0,1010643057719.4,637319894021.99,205949616352.45,57215998776.0,16372651595.0,2862994626979.4,3597744826807.5,3256861618147.0,0.05724408657831405,0.905250865453127,0.22260603915082922,0.3530020797788497,0.0018295056339404329,0.7957747880412939,0.1873754936328198,0.25580494000256326,0.285371363525184,0.2698019220647323,2,2.546553206097142,-2.5838659153808057,-1,Sangat Tergantung Pusat
20,Sulawesi Selatan,02,Kab. Barru,2021,0.0,112254470242.73,403999557253.5,91080726896.7,20295192486.5,6591238990.0,889399107491.91,942029873041.7,755924175624.0,0.09668560361319689,0.8024418304094887,0.4542387707052818,0.1262138327969382,0.0,0.944130470746271,0.0,0.0,0.0,0.21762451608057803,0,-1.1326292496536383,-0.7561953067876946,1,Fiskal Menengah Tinggi
20,Sulawesi Selatan,02,Kab. Barru,2022,1569300000.0,145652719665.0,383900225528.0,95625586779.76,24325109079.54,7194962118.0,893989998349.0,892903805806.46,705893635719.0,0.10709506013740429,0.7905595553839592,0.42942340097425924,0.16292432793877792,0.0017553887659796496,1.0012164720717693,0.0498992491376864,0.005161789368145708,-0.05214916070189779,0.23654356759500544,0,-0.3914230036242792,-0.10334397894399223,1,Fiskal Menengah Tinggi
20,Sulawesi Selatan,02,Kab. Barru,2023,1192350000.0,147509369585.0,339149601288.0,104729935416.85,24171170499.01,3464417519.0,844495877780.58,844202872539.85,666852885431.0,0.12405778139768922,0.7899201804712193,0.4016000672250991,0.17467150931828046,0.001411907424739142,1.0003470791799707,0.09520829041351342,-0.055363170348465496,-0.05454219474697375,0.2505544667900227,3,-0.07621516293812472,-0.007339429835384166,1,Fiskal Menengah Rendah
20,Sulawesi Selatan,02,Kab. Barru,2024,815400000.0,141186777959.15,402283316011.0,111784187566.5,26846071256.0,67901095031.0,967677429828.9,914280919206.8,756421677108.0,0.12226459638190883,0.8273405484216454,0.415720470076614,0.14590272916059843,0.0008426361666244247,1.0584027397929567,0.06735659791608195,0.14586400631351037,0.08301090762237617,0.23199392344505362,3,-0.26493674513682774,0.5790706047104456,1,Fiskal Menengah Rendah
20,Sulawesi Selatan,02,Kab. Barru,2025,0.0,42399415803.28,408369167160.0,118405137445.97,36012030294.0,65621167150.57,779216048417.51,886870513084.97,724874727789.0,0.13350893473061692,0.8173399804076592,0.5240769462966612,0.05441291396575813,0.0,0.8786130973134003,0.0592297535421209,-0.19475640911115688,-0.029980288930901544,0.1984603255876205,0,-2.7023156489682485,-1.175770523591368,1,Fiskal Menengah Tinggi
11,Jawa Tengah,03,Kab. Batang,2021,17020275000.0,196084228826.0,736685014763.0,322789372917.64,108435863155.0,16163677602.0,1780425131876.0,1821822580994.6,1289956643230.0,0.17717936767553807,0.7080583239481888,0.4137691619679447,0.11013337506609434,0.009559669033690881,0.977276904156057,0.0,0.0,0.0,0.27427104031902105,0,-0.9683624888938274,0.1012927566704616,1,Fiskal Menengah Tinggi
11,Jawa Tengah,03,Kab. Batang,2022,13533820000.0,183195271255.0,728689787535.0,300965726271.01,129078191268.0,22354240158.0,1801913436483.0,1750957035202.0,1304332681931.0,0.171886414241049,0.7449255782455707,0.40439777670855653,0.10166707653424413,0.007510804751206862,1.0291020283516674,-0.06760955743173835,0.012069198655018987,-0.03889815975050215,0.263382710388112,0,-0.7798461226481768,0.5960408358859104,1,Fiskal Menengah Tinggi
11,Jawa Tengah,03,Kab. Batang,2023,9140650000.0,132975713937.0,656872151589.0,298986071630.53,138063534522.0,24060450368.0,1684005800308.0,1720143876332.5,1277318865519.0,0.17381457199266084,0.7425651325413299,0.39006525480426485,0.07896392869471061,0.005427920734197116,0.9789912480451638,-0.006577674690763202,-0.06543468392418106,-0.017597895465176427,0.262973551840188,0,-1.0528493464074742,0.0864430128855616,1,Fiskal Menengah Tinggi
11,Jawa Tengah,03,Kab. Batang,2024,11435106000.0,176347933860.0,812411658223.0,359600013205.3,162419407602.0,169992324731.0,1943823722517.0,1952458265589.3,1446471555490.0,0.1841780792670433,0.7408463376570148,0.4179451299066523,0.09072218422751435,0.0058827896107744885,0.9955776042825203,0.20273165650898028,0.15428564566789493,0.13505520814463212,0.2638061541933838,0,-1.1374149431600238,0.334704098329999,1,Fiskal Menengah Tinggi
11,Jawa Tengah,03,Kab. Batang,2025,6500450000.0,153404395871.0,939945331081.0,458039861595.87,236609147518.0,190072959808.0,1981648464048.0,2035136870249.9,1475181863931.0,0.2250658755642445,0.7248563403747181,0.47432496133089747,0.07741251723205948,0.003280324496465557,0.9737175386167851,0.27374817790779526,0.019458936061353294,0.042345901122575524,0.2681764825340384,0,-1.8900988040148607,0.3937550336661528,1,Fiskal Menengah Tinggi
05,Jambi,01,Kab. Batang Hari,2021,3331749670.0,177304084037.0,450999020480.0,148444860322.0,21576726196.0,4067285542.0,1253599608461.0,1344302737779.0,1087363308645.0,0.11042517146640221,0.8088678822759043,0.3597632110253094,0.14143597592110768,0.0026577462592623745,0.9325277508042156,0.0,0.0,0.0,0.24276639242342435,0,-0.2509539270255115,-0.8107149231840078,1,Fiskal Menengah Tinggi
05,Jambi,01,Kab. Batang Hari,2022,6335484263.0,276394144255.34,460558076213.0,107138940714.64,26584639797.0,5223679993.0,1323260025201.2,1266293731043.6,1043494872135.0,0.08460828486163537,0.8240543616014089,0.34804805362647656,0.20887364462877556,0.004787784821079816,1.044986635218238,-0.27825766091032744,0.05556831405341578,-0.05802934453907538,0.24576442750167998,3,0.9286222128726274,0.1806217075307615,1,Fiskal Menengah Rendah
05,Jambi,01,Kab. Batanghari,2023,3094401000.0,377599089350.33,419193551319.0,129378787253.51,40314146920.0,4230083794.0,1372993965005.2,1322950325895.5,1123930891251.0,0.09779565016240045,0.8495639399689595,0.3053134696898776,0.2750187538871665,0.002253761545112313,1.0378273001866685,0.0,0.0,0.0,0.2657785494040581,2,1.873818655278679,0.18883499865650238,1,Sangat Tergantung Pusat
05,Jambi,01,Kab. Batanghari,2024,2154593456.0,199616214126.34,475369645382.93,107323674055.61,24523312683.0,3892261987.42,1133540276178.4,1185109344016.6,1008330974004.0,0.09056014501739233,0.8508337050035748,0.4193672297076058,0.17609979841150683,0.0019007647996981307,0.9564858144958834,-0.17046931468513704,-0.17440257927564395,-0.10419210697544212,0.2203341382459738,0,-0.30738265231366857,-0.6738809622099831,1,Fiskal Menengah Tinggi
05,Jambi,01,Kab. Batanghari,2025,2179293456.0,259807029180.37,523502083677.93,118683236446.93,27977371045.0,4274862723.42,1357362953097.0,1393570398911.2,1205432466507.3,0.08516486611631353,0.8649957457829955,0.38567583009650586,0.19140571693634814,0.001605534798947959,0.9740182154826991,0.10584395746118425,0.1974545427474288,0.1759002710991029,0.2247047440629293,3,0.19477428588354997,-0.5370216303370139,1,Fiskal Menengah Rendah
02,Sumatera Utara,26,Kab. Batu Bara,2021,7725800000.0,213892176771.0,438396805929.0,174549720181.0,136156629487.0,3486303326.0,1206025538177.0,1168634296934.0,882393709524.0,0.14936214061057793,0.755064019461885,0.36350540851039553,0.17735294154244396,0.006406000333689566,1.0319956733608613,0.0,0.0,0.0,0.2762802509546407,3,0.33828454985506523,0.4741894649461385,1,Fiskal Menengah Rendah
02,Sumatera Utara,26,Kab. Batu Bara,2022,3658325000.0,129347371404.0,416447068333.0,109336570850.0,96697478870.0,5260827438.0,1126595153260.0,1067793712328.0,871390011676.0,0.10239484423599461,0.8160658764099656,0.3696510384657147,0.11481264678772207,0.0032472401371637337,1.0550681655577474,-0.373607870945751,-0.06586127938639263,-0.08628925650270824,0.2308540480445082,3,-0.14774668512080757,0.397159721331023,1,Fiskal Menengah Rendah
02,Sumatera Utara,26,Kab. Batu Bara,2023,5057085000.0,250946750923.0,403856568902.0,125265137345.61,98924877949.92,4210086578.0,1181893326687.1,1145947989618.5,923390814368.0,0.10931136358755016,0.8057877170109684,0.3417030621824628,0.21232605790779358,0.004278799859353835,1.0313673372563503,0.14568379428565192,0.04908433456959682,0.0731922995876313,0.2609366471479666,3,0.9246467327108439,0.20167136848646466,1,Fiskal Menengah Rendah
02,Sumatera Utara,26,Kab. Batu Bara,2024,2671400000.0,155752728512.0,471057830175.72,186070957003.63,152413420441.28,5566201632.0,1286687869217.4,1315878509380.6,1048271235754.0,0.14140435889572803,0.7966322333567359,0.36610108904052285,0.12104934867127738,0.0020761834038466698,0.9778166145619777,0.4854169399922905,0.08866666742593732,0.14828816080795426,0.25132311920047173,0,-0.3955988385446131,-0.14122342029018717,1,Fiskal Menengah Tinggi
02,Sumatera Utara,26,Kab. Batu Bara,2025,1385000000.0,101609722567.0,442558745478.3,203164227003.38,170503744478.0,17036696377.0,1086081122693.4,1114672145171.4,840537895185.0,0.1822636619058423,0.7540673720305022,0.4074822186217429,0.09355629192321793,0.0012752270259198534,0.9743502853266298,0.0918642558463143,-0.15590940998457892,-0.1529064900557654,0.26249025331971426,0,-1.0922808890398867,0.10097936235768377,1,Fiskal Menengah Tinggi
10,Jawa Barat,02,Kab. Bekasi,2021,53854994000.0,726057096351.0,2088671378560.0,2543999745764.0,2008212803073.0,154235916565.0,6192203225387.0,6015706801836.0,2295282647790.0,0.4228929084422081,0.38154829073276597,0.33730665847606484,0.11725343466995512,0.008697226502386664,1.0293392662516618,0.0,0.0,0.0,0.4586148005103594,1,-0.5010155410615564,2.2333224672281236,1,Mandiri Fiskal
10,Jawa Barat,02,Kab. Bekasi,2022,60966000000.0,745404155756.0,2104393714626.0,2537931758052.0,2108062451836.7,123797025411.0,6169829401302.0,5896615937108.0,2368632489768.0,0.43040479236243606,0.4016935332114741,0.34107810406912004,0.12081438679628641,0.009881310492496687,1.0463339425711347,-0.0023852155339653125,-0.003613225094627248,-0.01979665376837403,0.4561655505694173,1,-0.45296667486798126,2.4591292596449965,1,Mandiri Fiskal
10,Jawa Barat,02,Kab. Bekasi,2023,23000025920.0,939351133082.0,1997007714564.0,2645980381929.0,2175344755398.0,149782738632.0,6449563843897.0,6235036094976.0,2610350620651.0,0.4243729052444539,0.4186584617776856,0.3096345369855823,0.14564568330785277,0.0035661366375594732,1.0344068174831995,0.042573494552876845,0.04533908871709946,0.0573922672728755,0.4610681306555916,1,0.01947073200876476,2.2903928834179967,1,Mandiri Fiskal
10,Jawa Barat,02,Kab. Bekasi,2024,47851528400.0,1344733696802.0,2264133397794.0,3081321345820.0,2447024238415.0,149376610811.0,7221336012549.0,7186021408378.0,2892639968012.0,0.42879378876154833,0.40253706517483295,0.3135338660130845,0.18621674638393312,0.00662640933988464,1.0049143471977176,0.16452917295389136,0.11966269151398534,0.15252282407286688,0.4739801358470034,1,0.26291060436174324,2.0217068200644546,1,Mandiri Fiskal
10,Jawa Barat,02,Kab. Bekasi,2025,45339874400.0,1217817119810.0,2829471530714.0,3669022811689.0,3199648612348.0,343575224470.0,7229853545754.0,7406888081626.0,3319775571460.0,0.49535280825838485,0.4482011250710332,0.39135945324587,0.1684428477151115,0.006271202329766075,0.9760986619588375,0.190730339328695,0.0011794954825807835,0.03073559911615309,0.4667398805165247,1,-0.7833489328287511,2.1838881053401553,1,Mandiri Fiskal
29,Bangka Belitung,02,Kab. Belitung,2021,282988360.0,86713920098.0,434774956712.0,185892692502.0,81758425616.0,7595275799.0,995246173234.0,1016168466117.0,716912345622.0,0.18293491551881774,0.705505405379757,0.43685167389212026,0.08712811204913021,0.0002843400634040563,0.9794106060356816,0.0,0.0,0.0,0.267706156718049,0,-1.3861336996535027,0.16523064273984023,1,Fiskal Menengah Tinggi
